0	-1.5	1
0.1	-1.395624351	1.087600478
0.2	-1.282431252	1.176636386
0.3	-1.160195037	1.268722188
0.4	-1.028542456	1.365134255
0.5	-0.8869947197	1.466728535
0.6	-0.7350139361	1.573782016
0.7	-0.5720739695	1.685721739
0.8	-0.3977646783	1.800749267
0.9	-0.2119363261	1.915342255
1	-0.01490057056	2.023706281
1.1	0.1923171955	2.117337081
1.2	0.4077025342	2.184976588
1.3	0.6280046626	2.213380713
1.4	0.8486245104	2.189260804
1.5	1.063757136	2.102372698
1.6	1.26687294	1.949010113
1.7	1.451508091	1.734419612
1.8	1.61217833	1.472669693
1.9	1.745130957	1.183619401
2	1.848694492	0.8882195413
2.1	1.923160132	0.6041788163
2.2	1.970316113	0.3435057301
2.3	1.992845253	0.1121868143
2.4	1.993771765	-0.08868875914
2.5	1.976052275	-0.2612769845
2.6	1.942330523	-0.4094594974
2.7	1.894823747	-0.5377381951
2.8	1.835297567	-0.6505630796
2.9	1.765090297	-0.751995869
3	1.685159058	-0.8455907738
3.1	1.596131329	-0.9343950625
3.2	1.498352877	-1.021002776
3.3	1.391929895	-1.107621746
3.4	1.276765387	-1.1961245
3.5	1.152589853	-1.288069869
3.6	1.018995527	-1.384676943
3.7	0.875472019	-1.486736019
3.8	0.7214594152	-1.59443062
3.9	0.5564200697	-1.707063364
4	0.3799464357	-1.822644749
4.1	0.1919162275	-1.937385163
4.2	-0.007300578668	-2.045136589
4.3	-0.2165832539	-2.136966895
4.4	-0.4337761152	-2.201189026
4.5	-0.6554492266	-2.224255631
4.6	-0.8768086147	-2.19288064
4.7	-1.091876969	-2.097293285
4.8	-1.294024795	-1.934750993
4.9	-1.476801727	-1.711749442
5	-1.634860606	-1.44350802
5.1	-1.764679638	-1.150567169
5.2	-1.864855293	-0.8539305439
5.3	-1.935924308	-0.5708430162
5.4	-1.979858741	-0.3125945045
5.5	-1.999452086	-0.08445278735
5.6	-1.997773602	0.113060034
5.7	-1.977778394	0.2824729118
5.8	-1.942080057	0.4278698126
5.9	-1.892852056	0.5538326517
6	-1.831812308	0.6648171873
6.1	-1.760253006	0.7648525682
6.2	-1.679089352	0.8574449652
6.3	-1.5889117	0.9455913798
6.4	-1.490033838	1.031840162
6.5	-1.382534381	1.118357487
6.6	-1.266291635	1.206979407
6.7	-1.141017168	1.299229446
6.8	-1.006285227	1.39628482
6.9	-0.8615747439	1.498881806
7	-0.7063195157	1.607131211
7.1	-0.5399855477	1.720220293
7.2	-0.3621835845	1.836002701
7.3	-0.1728264108	1.950469635
7.4	0.02765566618	2.057194336
7.5	0.2380497622	2.146937055
7.6	0.4560800151	2.20773376
7.7	0.6781751744	2.225910448
7.8	0.8993995169	2.188340169
7.9	1.113668678	2.085786578
8	1.314317511	1.916377236
8.1	1.494955298	1.687596369
8.2	1.650385779	1.415448892
8.3	1.777295495	1.120806272
8.4	1.874496555	0.8245027829
8.5	1.942705252	0.5432654407
8.6	1.984013911	0.2877500067
8.7	2.001274605	0.06266022444
8.8	1.997567119	-0.131886999
8.9	1.975824603	-0.2986579307
9	1.938622152	-0.4418424263
9.1	1.888088696	-0.5660430518
9.2	1.82589818	-0.6756893083
9.3	1.753302631	-0.7747638982
9.4	1.671182004	-0.8667224606
9.5	1.580096529	-0.95451485
9.6	1.48033395	-1.040647943
9.7	1.371950698	-1.127253517
9.8	1.254806993	-1.216135996
9.9	1.128597532	-1.308785725
10	0.9928857609	-1.406343293
10.1	0.8471416897	-1.509493174
10.2	0.6907984683	-1.618268599
10.3	0.5233297634	-1.731750563
10.4	0.344366193	-1.847632299
10.5	0.1538609535	-1.961692112
10.6	-0.04769151123	-2.067240192
10.7	-0.2589885819	-2.154750272
10.8	-0.4776357616	-2.212024854
10.9	-0.699926802	-2.22531588
11	-0.9207976393	-2.181708461
11.1	-1.134074394	-2.072538045
11.2	-1.333075348	-1.896795692
11.3	-1.511485133	-1.66289002
11.4	-1.664265732	-1.387507864
11.5	-1.788308114	-1.091746676
11.6	-1.882627421	-0.7961999618
11.7	-1.948102026	-0.5170557974
11.8	-1.986926731	-0.2643561814
11.9	-2.001999036	-0.04228285826
12	-1.996399093	0.1494057829
12.1	-1.973033195	0.3136763546
12.2	-1.934435748	0.4547989445
12.3	-1.882691151	0.5773810931
12.4	-1.819430499	0.6858182749
12.5	-1.745867282	0.7840440702
12.6	-1.662848046	0.8754631513
12.7	-1.570904262	0.9629792939
12.8	-1.470299525	1.049060586
12.9	-1.361069722	1.135804594
13	-1.243056801	1.224985152
13.1	-1.115942366	1.31806269
13.2	-0.9792773692	1.416137382
13.3	-0.8325264801	1.519841258
13.4	-0.6751218551	1.629132507
13.5	-0.5065465182	1.742974987
13.6	-0.3264550963	1.858903572
13.7	-0.13484164	1.972480284
13.8	0.06773412722	2.076750103
13.9	0.2798746716	2.161909972
14	0.4990666465	2.215540886
14.1	0.721470771	2.223849767
14.2	0.9418985325	2.174172605
14.3	1.154094634	2.058449023
14.4	1.351371401	1.876544766
14.5	1.527498832	1.637772444
14.6	1.677603189	1.359450055
14.7	1.798780593	1.062840949
14.8	1.890244281	0.7682539387
14.9	1.953027002	0.4913221583
15	1.989418295	0.2414821975
15.1	2.002353917	0.02241383323
15.2	1.994910302	-0.1664617091
15.3	1.969964307	-0.328292974
15.4	1.930008825	-0.4674182396
15.5	1.877083703	-0.5884432638
15.6	1.812777705	-0.6957262351
15.7	1.73826649	-0.7931504209
15.8	1.654363843	-0.8840701025
15.9	1.561573514	-0.9713439588
16	1.460135246	-1.05740097
16.1	1.350064533	-1.144306499
16.2	1.231187174	-1.233804457
16.3	1.103169278	-1.327321853
16.4	0.9655528492	-1.425921453
16.5	0.8177955372	-1.530180774
16.6	0.6593309411	-1.63997522
16.7	0.4896528338	-1.754155236
16.8	0.308439296	-1.870087454
16.9	0.1157289602	-1.983113018
17	-0.08784886818	-2.086011077
17.1	-0.300802176	-2.16870075
17.2	-0.520496183	-2.218558735
17.3	-0.7429577524	-2.221771155
17.4	-0.9628774338	-2.165957438
17.5	-1.173924985	-2.043694241
17.6	-1.369415575	-1.855736249
17.7	-1.543213417	-1.612282223
17.8	-1.690615056	-1.331239233
17.9	-1.80892274	-1.033988329
18	-1.897544571	-0.7405175488
18.1	-1.957661676	-0.4658908146
18.2	-1.99165179	-0.2189443394
18.3	-2.002484149	-0.002872345237
18.4	-1.993228076	0.1832237877
18.5	-1.966729162	0.3426611066
18.6	-1.925438088	0.4798366885
18.7	-1.871350249	0.5993493639
18.8	-1.806012471	0.7055178578
18.9	-1.730563125	0.8021748701
19	-1.645783894	0.8926243641
19.1	-1.552150923	0.9796802234
19.2	-1.449880747	1.065734284
19.3	-1.338969378	1.152818804
19.4	-1.219224885	1.242647275
19.5	-1.090301447	1.336616596
19.6	-0.9517290389	1.435746109
19.7	-0.8029619712	1.540559853
19.8	-0.6434335842	1.650848534
19.9	-0.4726503781	1.765340057
20	-0.2903168266	1.881232295
20.1	-0.09651699998	1.99363929
20.2	0.108048652	2.095070507
20.3	0.3217888038	2.175173504
20.4	0.5419460784	2.221127704
20.5	0.7644139523	2.21912591
20.6	0.9837647383	2.157105521
20.7	1.193599659	2.028310978
20.8	1.387245509	1.834398237
20.9	1.558669244	1.586437163
21	1.703343127	1.302881474
21.1	1.818776377	1.005181587
21.2	1.904568493	0.7129703416
21.3	1.962043402	0.4407311736
21.4	1.993661435	0.1967069374
21.5	2.002420378	-0.01637880267
21.6	1.991379356	-0.199728377
21.7	1.963351183	-0.3568142106
21.8	1.920743822	-0.4920841839
21.9	1.865508264	-0.610125774
22	1.799149808	-0.715216334
22.1	1.722770039	-0.811137459
22.2	1.637118928	-0.9011434755
22.3	1.542645759	-0.9880042607
22.4	1.439543972	-1.074074305
22.5	1.327790165	-1.161353852
22.6	1.207176176	-1.251527516
22.7	1.077342409	-1.345956781
22.8	0.9378099143	-1.445623483
22.9	0.7880267967	-1.550987878
23	0.6274308997	-1.661758882
23.1	0.4555398629	-1.77653766
23.2	0.2720864791	-1.892343809
23.3	0.07720428989	-2.004062632
23.4	-0.1283339077	-2.103929579
23.5	-0.3428352612	-2.181322587
23.6	-0.5634172358	-2.223243717
23.7	-0.7858401167	-2.215912954
23.8	-1.004561447	-2.147620841
23.9	-1.213120507	-2.01231098
24	-1.404864472	-1.812550546
24.1	-1.573871431	-1.560258599
24.2	-1.715794316	-1.27439468
24.3	-1.828349752	-0.9764315739
24.4	-1.911325175	-0.6856161533
24.5	-1.966181551	-0.4158412874
24.6	-1.995456104	-0.1747632904
24.7	-2.00217053	0.03534897513
24.8	-1.989371096	0.2159854226
24.9	-1.959836347	0.3707621219
25	-1.91593102	0.5041698667
25.1	-1.859561872	0.6207805654
25.2	-1.79219309	0.7248286452
25.3	-1.714889985	0.820044477
25.4	-1.628371259	0.9096326813
25.5	-1.533059602	0.9963205191
25.6	-1.429126214	1.082425262
25.7	-1.316527853	1.169916154
25.8	-1.195041288	1.260446515
25.9	-1.064292573	1.355346426
26	-0.9237944179	1.455552413
26.1	-0.7729909989	1.561467597
26.2	-0.6113220889	1.672707984
26.3	-0.4383209193	1.787745052
26.4	-0.2537496565	1.903418861
26.5	-0.05779116362	2.01437671
26.6	0.1487040336	2.11258083
26.7	0.3639394052	2.18714359
26.8	0.5849063977	2.22489908
26.9	0.807232309	2.21212671
27	1.025263283	2.137503741
27.1	1.232483602	1.995701021
27.2	1.422269713	1.790204749
27.3	1.588818818	1.533763475
27.4	1.727969392	1.245796228
27.5	1.837645427	0.9477529132
27.6	1.91781825	0.6584637259
27.7	1.970080272	0.391223587
27.8	1.997039817	0.1531118054
27.9	2.001738513	-0.05404199925
28	1.987206755	-0.232000206
28.1	1.956187547	-0.3845103008
28.2	1.911002076	-0.5160987786
28.3	1.853513004	-0.6313182933
28.4	1.785143813	-0.7343587431
28.5	1.706923995	-0.8288990015
28.6	1.619541592	-0.9180952009
28.7	1.523393208	-1.004631379
