0	1.5	0.5
0.1	1.541002453	0.320901617
0.2	1.564421156	0.1489657712
0.3	1.57113503	-0.01284103996
0.4	1.562237118	-0.1631639046
0.5	1.538888103	-0.3019414009
0.6	1.502205576	-0.4300358431
0.7	1.4531892	-0.5488920433
0.8	1.39267674	-0.6602642198
0.9	1.32132363	-0.7660172066
1	1.239599117	-0.8679906889
1.1	1.147793859	-0.9679068409
1.2	1.046034835	-1.067297273
1.3	0.9343091843	-1.167432337
1.4	0.8124923919	-1.269227758
1.5	0.6803932848	-1.373110482
1.6	0.5378081748	-1.478831181
1.7	0.3846039064	-1.585198245
1.8	0.2208270243	-1.689758735
1.9	0.04684607969	-1.7884375
2	-0.1364672285	-1.875245233
2.1	-0.3275430638	-1.942206163
2.2	-0.5239281148	-1.979742665
2.3	-0.7221727482	-1.977755143
2.4	-0.9178645997	-1.92745057
2.5	-1.105873447	-1.823655654
2.6	-1.280821924	-1.666871203
2.7	-1.437709174	-1.46412569
2.8	-1.572531376	-1.228013462
2.9	-1.682719589	-0.9741241205
3	-1.767280158	-0.7178552073
3.1	-1.826635599	-0.4717922716
3.2	-1.862264592	-0.2443653938
3.3	-1.876274461	-0.03979641524
3.4	-1.871014988	0.1411167558
3.5	-1.84878986	0.2999104213
3.6	-1.811675522	0.4394430453
3.7	-1.761429426	0.5631320893
3.8	-1.699460809	0.6744630517
3.9	-1.62683892	0.7767196625
4	-1.544320198	0.8728650995
4.1	-1.45238212	0.9655108692
4.2	-1.351258505	1.056928567
4.3	-1.240971786	1.149068382
4.4	-1.121366052	1.243560588
4.5	-0.9921382786	1.341685934
4.6	-0.8528789969	1.444282434
4.7	-0.7031239109	1.551587765
4.8	-0.5424242001	1.662971571
4.9	-0.3704537172	1.776569261
5	-0.1871531958	1.888813221
5.1	0.007074082283	1.993925814
5.2	0.2111187028	2.083545386
5.3	0.4229047806	2.14675322
5.4	0.6391665949	2.170886395
5.5	0.8553596056	2.143451325
5.6	1.065817789	2.05506121
5.7	1.264228443	1.902661946
5.8	1.444387698	1.691671116
5.9	1.601058214	1.435725902
6	1.730665365	1.153781575
6.1	1.831614683	0.8657304662
6.2	1.904174744	0.5883917218
6.3	1.95003887	0.3332326606
6.4	1.97175919	0.1060544908
6.5	1.972224538	-0.091981804
6.6	1.954271059	-0.2628260112
6.7	1.92044515	-0.4101154903
6.8	1.872890537	-0.538126431
6.9	1.813319859	-0.6511257062
7	1.743034425	-0.7530382887
7.1	1.662965937	-0.847322051
7.2	1.573724458	-0.9369587702
7.3	1.475643648	-1.024498771
7.4	1.368821584	-1.112118244
7.5	1.253155407	-1.201663202
7.6	1.128373432	-1.294661403
7.7	0.9940683598	-1.392290238
7.8	0.8497361116	-1.495272668
7.9	0.6948314544	-1.603694285
8	0.5288429304	-1.71670805
8.1	0.351407777	-1.832115922
8.2	0.1624725078	-1.945854975
8.3	-0.03749467527	-2.051452056
8.4	-0.2472409796	-2.139651873
8.5	-0.4644502221	-2.198542318
8.6	-0.6855210761	-2.214598767
8.7	-0.9055088539	-2.174955613
8.8	-1.118350705	-2.070719723
8.9	-1.317437775	-1.900353419
9	-1.496463836	-1.671549371
9.1	-1.65032797	-1.40031287
9.2	-1.775801212	-1.107310014
9.3	-1.871752916	-0.8130503556
9.4	-1.938922932	-0.5339323134
9.5	-1.979397617	-0.2803622728
