0	0.5	-3
0.1	0.1916162881	-3.16925334
0.2	-0.1336923198	-3.333370184
0.3	-0.4736795252	-3.4557827
0.4	-0.8219211952	-3.49032482
0.5	-1.167259779	-3.390930623
0.6	-1.494675365	-3.129856993
0.7	-1.788084028	-2.71578456
0.8	-2.034317163	-2.197019595
0.9	-2.226337775	-1.643517184
1	-2.364036194	-1.11961234
1.1	-2.452625668	-0.6657545935
1.2	-2.500017676	-0.296198314
1.3	-2.514547427	-0.006823350831
1.4	-2.503624307	0.215348347
1.5	-2.473213876	0.3853816303
1.6	-2.427826914	0.5169572468
1.7	-2.370731409	0.6211755975
1.8	-2.30421813	0.7065312489
1.9	-2.229841585	0.779339669
2	-2.148612038	0.8442538421
2.1	-2.061138039	0.9047240505
2.2	-1.967727721	0.9633606297
2.3	-1.86845861	1.022203248
2.4	-1.763224555	1.082913354
2.5	-1.651766318	1.146907041
2.6	-1.533691583	1.21544027
2.7	-1.408488627	1.289655131
2.8	-1.275536869	1.370578619
2.9	-1.134119989	1.459084979
3	-0.9834462117	1.555783683
3.1	-0.8226840507	1.660832583
3.2	-0.6510202244	1.773631028
3.3	-0.4677576855	1.892370709
3.4	-0.2724653592	2.01344264
3.5	-0.06519178659	2.130735702
3.6	0.153250967	2.234994871
3.7	0.3809550617	2.313587756
3.8	0.6146030627	2.351187081
3.9	0.8492933149	2.331915418
4	1.07865798	2.243055001
4.1	1.295400897	2.07946341
4.2	1.492235402	1.846789065
4.3	1.662995542	1.561462092
4.4	1.803552286	1.246901648
4.5	1.912222258	0.9275776375
4.6	1.989589939	0.6236662836
4.7	2.037913203	0.348238334
4.8	2.060389163	0.1071713013
4.9	2.06050658	-0.09923594214
5	2.04159317	-0.2741605672
5.1	2.006562806	-0.4224474309
5.2	1.957815342	-0.5493747448
5.3	1.897232028	-0.6599575749
5.4	1.826219831	-0.7586385445
5.5	1.745773866	-0.8492122919
5.6	1.656540686	-0.9348688767
5.7	1.558874403	-1.018283167
5.8	1.452883202	-1.101709944
5.9	1.338467944	-1.18705813
6	1.21535348	-1.275934002
6.1	1.083120009	-1.369632415
6.2	0.9412351326	-1.469076065
6.3	0.7890990066	-1.574663831
6.4	0.6261085556	-1.686026697
6.5	0.4517499263	-1.801654265
6.6	0.2657379669	-1.918394098
6.7	0.06820973839	-2.030875012
6.8	-0.1400274569	-2.130976152
6.9	-0.3572064586	-2.20762869
7	-0.5803237816	-2.247367388
7.1	-0.8049759046	-2.236056903
7.2	-1.025434484	-2.161929527
7.3	-1.235068673	-2.019318299
7.4	-1.427117761	-1.811628106
7.5	-1.595650055	-1.551852068
7.6	-1.736413747	-1.259914455
7.7	-1.847298728	-0.9578507057
7.8	-1.928296907	-0.6649739407
7.9	-1.981059782	-0.394859236
8	-2.008272069	-0.1546628534
8.1	-2.01305236	0.05384977311
8.2	-1.998497186	0.2325748631
8.3	-1.967401247	0.3854078436
8.4	-1.922123396	0.5170060383
8.5	-1.864552233	0.632024749
8.6	-1.796128358	0.7347279225
8.7	-1.717892252	0.8288447374
8.8	-1.630538845	0.9175633656
8.9	-1.534468891	1.003588497
9	-1.429833959	1.089215153
9.1	-1.31657388	1.176390955
