0	-1	-0.5
0.1	-1.044884952	-0.3966470849
0.2	-1.079158487	-0.2881611961
0.3	-1.102421026	-0.1767810575
0.4	-1.114483864	-0.06446294559
0.5	-1.115335151	0.04722453957
0.6	-1.105098295	0.1571473073
0.7	-1.08398843	0.2646006287
0.8	-1.052271462	0.3692650444
0.9	-1.010228752	0.4711375147
1	-0.9581294828	0.5704499733
1.1	-0.8962114636	0.6675832309
1.2	-0.8246707071	0.7629791644
1.3	-0.7436596361	0.857049866
1.4	-0.6532950433	0.9500834986
1.5	-0.553675188	1.04213714
1.6	-0.444909545	1.132913665
1.7	-0.3271606735	1.221624183
1.8	-0.2007004471	1.306829418
1.9	-0.06598528786	1.386288291
2	0.07626104526	1.456834508
2.1	0.2249481863	1.514343642
2.2	0.3785300414	1.553850002
2.3	0.5349367428	1.569920447
2.4	0.6915561419	1.557285209
2.5	0.84529426	1.511733084
2.6	0.9927298395	1.431087871
2.7	1.130360187	1.315997561
2.8	1.254903686	1.170230884
2.9	1.363598811	1.000298863
3	1.454432755	0.8144605714
3.1	1.526251166	0.621400526
3.2	1.57873603	0.4289766653
3.3	1.612275477	0.2433498465
3.4	1.627771338	0.06861539661
3.5	1.626433407	-0.09312754102
3.6	1.609595149	-0.2414304473
3.7	1.578571102	-0.377044909
3.8	1.534558963	-0.501489213
3.9	1.478581358	-0.6166959951
4	1.411457925	-0.7247574218
4.1	1.333798469	-0.8277568291
4.2	1.246009434	-0.9276628572
4.3	1.148309155	-1.026260179
4.4	1.04074898	-1.125095955
4.5	0.923240288	-1.225407308
4.6	0.7955897738	-1.328032797
4.7	0.6575463663	-1.433252135
4.8	0.508867982	-1.540580021
4.9	0.349410365	-1.648460902
5	0.179254568	-1.75391009
5.1	-0.001132862865	-1.852132032
5.2	-0.1907035813	-1.936239746
5.3	-0.3876138629	-1.997280419
5.4	-0.5890433779	-2.024828171
5.5	-0.7911106501	-2.008383761
5.6	-0.9889688808	-1.939559937
5.7	-1.177143741	-1.814593962
5.8	-1.35010098	-1.636261482
5.9	-1.502932286	-1.414189853
6	-1.631971104	-1.163147255
6.1	-1.735156152	-0.899885087
6.2	-1.812057953	-0.6397852743
